O=S(=O)(c1ccncc1)N1CCC1CN1CCC[C@@H](CN2CCC[C@H](CN3CCNCC3)C2)C1, {'score': 3.2158353328704834}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
O=C(O)[C@H]1CCCN(C(=O)c2ccc(N(CC#Cc3ncccc3C(F)(F)F)C3CCNCC3)c(C(F)(F)F)c2)C1, {'score': 4.621821880340576}
O=C(O)[C@H]1CCCN(C2CCN(C(=O)[C@H]3CCCN(C(=O)[C@H]4CCCN(Cc5ccc(C(F)(F)F)cc5F)C4)C3)CC2)C1, {'score': 5.871103763580322}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
Fc1cccc(-c2ncccc2C(F)(F)F)c1F, {'score': 3.1096673011779785}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)s1, {'score': 6.274034023284912}
O=C(O)c1ccc(N2CCC(N(Cc3ccc(C(F)(F)F)cc3F)c3nc(C#CCO)cs3)CC2)c(C(F)(F)F)c1, {'score': 4.249626159667969}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
O=C1CCN(C(=O)[C@H]2CCCN(C(=O)[C@H]3CCCN(C(=O)[C@H]4CCCN(c5ncccc5C(F)(F)F)C4)C3)C2)CC1, {'score': 5.720578670501709}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
NS(=O)(=O)CCN(c1ccc(C(F)(F)F)cn1)C1CC1, {'score': 3.278073787689209}
O=C(O)[C@H]1CCCN(C(=O)c2ccc(N3CCC[C@H](C(=O)N4CCC[C@H](C(=O)N5CCC[C@H](C(=O)O)C5)C4)C3)c(C(F)(F)F)c2)C1, {'score': 5.032008171081543}
O=C(O)c1ccc(N(CC#Cc2ncccc2C(F)(F)F)C2CCN(Cc3ccc(C(F)(F)F)cc3F)CC2)c(C(F)(F)F)c1, {'score': 4.658759593963623}
Cc1cc(C)cc(-c2ncccc2C(F)(F)F)c1, {'score': 3.1993346214294434}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
Cc1sc(NC2CC2)nc1C(=O)N1CCC[C@H](C(=O)N2CCC[C@H](C(=O)N3CCC[C@H](C(=O)O)C3)C2)C1, {'score': 6.240988254547119}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
Fc1cc(C(F)(F)F)ccc1CN1CCC(N(CC#Cc2ncccc2C(F)(F)F)Cc2ccc(C(F)(F)F)cc2F)CC1, {'score': 4.87560510635376}
OB(O)c1ccc(-c2nnn(CC3CC3)n2)c(N2CCC(NCC#Cc3ncccc3C(F)(F)F)CC2)c1, {'score': 4.924713611602783}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
Fc1cc(C(F)(F)F)ccc1CN(CC#Cc1ncccc1C(F)(F)F)C1CCC1, {'score': 4.018070697784424}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
CCCCCCn1nnc(-c2ccc(-c3ncccc3C(F)(F)F)cn2)n1, {'score': 4.362626552581787}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)s1, {'score': 6.274034023284912}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
O=C(O)[C@H]1CCCN(C(=O)c2ccc(N(c3nc(NC4CCNCC4)c4nc[nH]c4n3)C3CC3)c(C(F)(F)F)c2)C1, {'score': 3.9078924655914307}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
O=S(=O)(NC1CC1)c1cnc(N(CC#Cc2ncccc2C(F)(F)F)Cc2ccc(C(F)(F)F)cc2F)s1, {'score': 3.734567165374756}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)s1, {'score': 6.274034023284912}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
Fc1cc(C(F)(F)F)ccc1CN1CCC(N(CC#Cc2ncccc2C(F)(F)F)Cc2ccc(C(F)(F)F)cc2F)CC1, {'score': 4.87560510635376}
Cc1ccc(S(=O)(=O)F)cc1N(c1cc(B(O)O)ccc1-c1nnn(CC2CC2)n1)C1CCN(Cc2ccc(C(F)(F)F)cc2F)CC1, {'score': 4.585185527801514}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
CC(c1ccc(S(=O)(=O)NC2CC2)cc1)N(Cc1ccc(C(F)(F)F)cc1F)C1CC1, {'score': 3.9209139347076416}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
O=C(O)[C@H]1CCCN(C(=O)[C@H]2CCCN(C(=O)[C@H]3CCCN(C4CCN(Cc5ccc(C(F)(F)F)cc5F)CC4)C3)C2)C1, {'score': 5.946218013763428}
NC(=O)CC[C@H](Nc1nnnn1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)N1CCC[C@H](C(=O)N2CCC[C@H](C(=O)N3CCC[C@H](C(=O)O)C3)C2)C1, {'score': 5.344783306121826}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
O=C(O)[C@H]1CCCN(C(=O)c2ccc(N(CC#Cc3ncccc3C(F)(F)F)C3CCNCC3)c(C(F)(F)F)c2)C1, {'score': 4.621821880340576}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
Fc1cc(C(F)(F)F)ccc1CN1CCC(N(Cc2ccc(C(F)(F)F)cc2F)C2CC2)CC1, {'score': 4.582873344421387}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
Fc1cc(C(F)(F)F)ccc1CN1CCC(N(Cc2ccc(C(F)(F)F)cc2F)C2CC2)CC1, {'score': 4.582873344421387}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
COC(=O)CCN1CCC[C@H](C(=O)N2CCC[C@H](C(=O)N3CCC[C@H](C(=O)N4CCC[C@H](C(=O)O)C4)C3)C2)C1, {'score': 4.49428129196167}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
Fc1cc(C(F)(F)F)ccc1CN(CC#Cc1ncccc1C(F)(F)F)C1CCC1, {'score': 4.018070697784424}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
O=C(O)[C@H]1CCCN(C(=O)[C@H]2CCCN(C(=O)[C@H]3CCCN(C(=O)[C@H]4CCCN(C(=O)[C@H]5CCCNC5)C4)C3)C2)C1, {'score': 6.273815631866455}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
FC(F)(F)c1cccnc1-c1ccc(-c2nnn(CC3CC3)n2)nc1, {'score': 6.701434135437012}
